trial	state	mean_val_auc	lr	weight_decay	batch_size	grad_clip_max_norm	dropout	drop_path	mod_drop_p	head_dropout	d_model	d_ffn	depth
0	COMPLETE	0.8521498	0.00015558256065292166	0.00022437501128260692	128	1.2219343632501507	0.2362207957492242	0.021182739966945238	0.12917882261333122	0.1875174422525385	512	1536	6
1	COMPLETE	0.8496376000000001	0.000284547828577653	8.823254271436269e-05	128	1.3542075266578653	0.2322237299382261	0.028402228054696617	0.18511932765853223	0.1142072116395774	512	1536	4
2	COMPLETE	0.8528247999999999	7.209025082256413e-05	0.0003122171621158362	128	1.3447097256648952	0.3175030370617048	0.0489309171116382	0.15983171284334474	0.19229587245058638	512	1536	6
3	COMPLETE	0.853932	8.314769663732685e-05	0.000181554891582923	128	0.9003473011863325	0.33616722926239595	0.026092416087503584	0.08293238799810472	0.1529111224209254	512	1536	6
4	COMPLETE	0.8520939999999999	0.0001359551424868973	0.0001484778138175915	128	0.8131528603054486	0.25440887426896924	0.03060478613612107	0.1233867993749514	0.2887496157029248	512	1536	6
5	PRUNED	0.8080286744342846	0.00011811780805568109	0.00010259074910959854	128	1.2883418371490853	0.11505636790731746	0.03333833577228339	0.1341275739236319	0.1420765122147682	512	1536	4
6	PRUNED	0.8086137532527596	0.0001107786530725645	8.346815337776971e-05	128	1.1991377392925158	0.2096503783655801	0.04941869190296131	0.020408962149605615	0.14177535121896695	512	1536	4
7	PRUNED	0.8468472609953027	0.00018108299274124785	6.117940973760445e-05	128	1.1264175409994144	0.1611063980004007	0.007948479182275986	0.02207502823286103	0.23126591789305467	512	1536	4
8	PRUNED	0.8062971197405593	9.318428048648699e-05	8.465403110864153e-05	128	1.3746952608935545	0.12427531894826532	0.0418972453749402	0.019219681578792613	0.2952918930026791	512	1536	5
9	PRUNED	0.8396786524241765	0.0002900238563868268	0.00016449435424167582	128	1.3174845055788111	0.10979694806358017	0.014140348128820479	0.02403931224263378	0.159228039504429	512	1536	4
10	PRUNED	0.8081289736603088	0.00011119129575910145	9.622501258786873e-05	128	0.8449032474441491	0.27311802984250494	0.02833007271032876	0.053077898187889085	0.20464961069333992	512	1536	4
11	PRUNED	0.809313061745318	0.00016184884169624203	0.0004098082072134285	128	1.0229982667159265	0.2668525949909204	0.006589893120219609	0.14326544082371312	0.1578812185894402	512	1536	4
